01/01/2001,"AAPT Championships, Adélaïde",Int' Series,350 000 $,Dur (ext.)
01/01/2001,"Gold Flake Open, Chennai",Int' Series,375 000 $,Dur (ext.)
01/01/2001,"Qatar ExxonMobil Open, Doha",Int' Series,975 000 $,Dur (ext.)
08/01/2001,"Heineken Open, Auckland",Int' Series,350 000 $,Dur (ext.)
08/01/2001,"Adidas International, Sydney",Int' Series,375 000 $,Dur (ext.)
15/01/2001,"Australian Open, Melbourne",G. Chelem,3 568 313 $,Dur (ext.)
28/01/2001,"Cerveza Club Colombia Open, Bogota",Int' Series,350 000 $,Terre (ext.)
29/01/2001,"Milan Indoor, Milan",Int' Series,375 000 $,Moquette (int.)
12/02/2001,"Copenhagen Open, Copenhague",Int' Series,325 000 $,Dur (int.)
12/02/2001,"Open 13, Marseille",Int' Series,475 000 $,Dur (int.)
12/02/2001,"Chevrolet Cup presented by BellSouth, Viña del Mar",Int' Series,350 000 $,Terre (ext.)
19/02/2001,"Copa AT&T, Buenos Aires",Int' Series,600 000 $,Terre (ext.)
19/02/2001,"Kroger St. Jude, Memphis",Series Gold,700 000 $,Dur (int.)
19/02/2001,"ABN AMRO World Tennis Tournament, Rotterdam",Series Gold,750 000 $,Dur (int.)
26/02/2001,"Abierto Mexicano Pegaso, Acapulco",Series Gold,700 000 $,Terre (ext.)
26/02/2001,"The Dubai Tennis Championships, Dubaï",Series Gold,900 000 $,Dur (ext.)
26/02/2001,"Sybase Open Presented by Pacific Bell, San José",Int' Series,375 000 $,Dur (int.)
05/03/2001,"Citrix Tennis Championships, Delray Beach",Int' Series,325 000 $,Dur (ext.)
05/03/2001,"Franklin Templeton Tennis Classic, Scottsdale",Int' Series,375 000 $,Dur (ext.)
12/03/2001,"Tennis Masters Series Indian Wells, Indian Wells",Masters Series,2 450 000 $,Dur (ext.)
21/03/2001,"Ericsson Championships, Miami",Masters Series,2 900 000 $,Dur (ext.)
09/04/2001,"Grand-Prix Hassan II, Casablanca",Int' Series,325 000 $,Terre (ext.)
09/04/2001,"Estoril Open, Estoril",Int' Series,600 000 $,Terre (ext.)
16/04/2001,"Tennis Masters Series - Monte-Carlo, Monte-Carlo",Masters Series,2 450 000 $,Terre (ext.)
23/04/2001,"Verizon Tennis Challenge, Atlanta",Int' Series,375 000 $,Terre (ext.)
23/04/2001,"Open Seat Godó, Barcelone",Series Gold,900 000 $,Terre (ext.)
30/04/2001,"US Men's Clay Court Championship, Houston",Int' Series,325 000 $,Terre (ext.)
30/04/2001,"Mallorca Open, Palma de Majorque",Int' Series,475 000 $,Terre (ext.)
30/04/2001,"BMW Open, Munich",Int' Series,375 000 $,Terre (ext.)
07/05/2001,"Tennis Masters Roma, Rome",Masters Series,2 450 000 $,Terre (ext.)
14/05/2001,"Tennis Masters Series Hamburg, Hambourg",Masters Series,2 450 000 $,Terre (ext.)
21/05/2001,"International Raiffeisen Grand Prix, Sankt Pölten",Int' Series,400 000 $,Terre (ext.)
28/05/2001,"Roland-Garros, Paris",G. Chelem,4 700 806 $,Terre (ext.)
11/06/2001,"Gerry Weber Open, Halle (Westf.)",Int' Series,975 000 $,Gazon (ext.)
11/06/2001,"The Stella Artois Championships, Londres",Int' Series,775 000 $,Gazon (ext.)
18/06/2001,"The Samsung Open, Nottingham",Int' Series,375 000 $,Gazon (ext.)
18/06/2001,"Heineken Trophy, Bois-le-Duc",Int' Series,375 000 $,Gazon (ext.)
25/06/2001,"The Championships, Wimbledon",G. Chelem,5 476 164 $,Gazon (ext.)
09/07/2001,"Telenordia Swedish Open, Båstad",Int' Series,375 000 $,Terre (ext.)
09/07/2001,"UBS Open, Gstaad",Int' Series,575 000 $,Terre (ext.)
09/07/2001,"Miller Lite Hall of Fame Championships, Newport (RI)",Int' Series,375 000 $,Gazon (ext.)
16/07/2001,"Energis Open, Amsterdam",Int' Series,375 000 $,Terre (ext.)
16/07/2001,"Mercedes Cup, Stuttgart",Series Gold,700 000 $,Terre (ext.)
16/07/2001,"Croatia Open, Umag",Int' Series,375 000 $,Terre (ext.)
23/07/2001,"Generali Open, Kitzbühel",Series Gold,800 000 $,Terre (ext.)
23/07/2001,"Mercedes-Benz Cup, Los Angeles",Int' Series,375 000 $,Dur (ext.)
23/07/2001,"Idea Prokom Open, Sopot",Int' Series,375 000 $,Terre (ext.)
30/07/2001,"Tennis Masters Series Montreal, Montréal",Masters Series,2 450 000 $,Dur (ext.)
06/08/2001,"Tennis Masters Series Cincinnati, Presented by T-Mobile, Cincinnati",Masters Series,2 450 000 $,Dur (ext.)
13/08/2001,"RCA Championships, Indianapolis",Series Gold,700 000 $,Dur (ext.)
13/08/2001,"Legg Mason Tennis Classic, Washington",Series Gold,700 000 $,Dur (ext.)
20/08/2001,"Hamlet Cup, Long Island",Int' Series,390 200 $,Dur (ext.)
27/08/2001,"US Open, Flushing Meadows",G. Chelem,6 578 000 $,Dur (ext.)
10/09/2001,"Gelsor Open Romania, Bucarest",Int' Series,375 000 $,Terre (ext.)
10/09/2001,"Brasil Open, Costa do Sauípe",Int' Series,375 000 $,Dur (ext.)
10/09/2001,"President's Cup, Tachkent",Int' Series,525 000 $,Dur (ext.)
17/09/2001,"Heineken Open, Shanghai",Int' Series,375 000 $,Dur (ext.)
24/09/2001,"Salem Open, Hong Kong",Int' Series,375 000 $,Dur (ext.)
24/09/2001,"Campionati Internazionali di Sicilia, Palerme",Int' Series,375 000 $,Terre (ext.)
01/10/2001,"Kremlin Cup, Moscou",Int' Series,975 000 $,Moquette (int.)
01/10/2001,"AIG Japan Open Tennis Championships, Tokyo",Series Gold,700 000 $,Dur (ext.)
08/10/2001,"Grand Prix de tennis de Lyon, Lyon",Int' Series,775 000 $,Moquette (int.)
08/10/2001,"CA Tennis Trophy, Vienne",Series Gold,700 000 $,Dur (int.)
15/10/2001,"Stuttgart Masters, Stuttgart",Masters Series,2 450 000 $,Dur (int.)
22/10/2001,"Davidoff Swiss Indoors Basel, Bâle",Int' Series,975 000 $,Moquette (int.)
22/10/2001,"St. Petersburg Open, Saint-Pétersbourg",Int' Series,775 000 $,Dur (int.)
22/10/2001,"If Stockholm Open, Stockholm",Int' Series,775 000 $,Dur (int.)
29/10/2001,"BNP Paribas Masters, Paris",Masters Series,2 450 000 $,Moquette (int.)
12/11/2001,"Tennis Masters Cup, Sydney",Masters,3 700 000 $,Dur (int.)
