31/12/2017,"Brisbane International presented by Suncorp, Brisbane",ATP 250,468 910 $,Dur (ext.)
01/01/2018,"Qatar ExxonMobil Open, Doha",ATP 250,1 286 675 $,Dur (ext.)
01/01/2018,"Tata Open Maharashtra, Pune",ATP 250,501 345 $,Dur (ext.)
07/01/2018,"Sydney International, Sydney",ATP 250,468 910 $,Dur (ext.)
08/01/2018,"ASB Classic, Auckland",ATP 250,501 345 $,Dur (ext.)
15/01/2018,"Australian Open, Melbourne",G. Chelem,25 096 000 AU$,Dur (ext.)
05/02/2018,"Open Sud de France, Montpellier",ATP 250,501 345 €,Dur (int.)
05/02/2018,"Ecuador Open, Quito",ATP 250,501 345 $,Terre (ext.)
05/02/2018,"Diema Xtra Sofia Open, Sofia",ATP 250,501 345 €,Dur (int.)
12/02/2018,"ABN AMRO World Tennis Tournament, Rotterdam",ATP 500,1 862 925 €,Dur (int.)
12/02/2018,"Argentina Open, Buenos Aires",ATP 250,568 190 $,Terre (ext.)
12/02/2018,"New York Open, Long Island",ATP 250,668 460 $,Dur (int.)
19/02/2018,"Rio Open presented by Claro, Rio de Janeiro",ATP 500,1 695 825 $,Terre (ext.)
19/02/2018,"Delray Beach Open, Delray Beach",ATP 250,556 010 $,Dur (ext.)
19/02/2018,"Open 13 Provence, Marseille",ATP 250,645 485 €,Dur (int.)
26/02/2018,"Abierto Mexicano Telcel por HSBC, Acapulco",ATP 500,1 642 795 $,Dur (ext.)
26/02/2018,"Dubai Duty Free Tennis Championships, Dubaï",ATP 500,2 623 485 $,Dur (ext.)
26/02/2018,"Brasil Open, São Paulo",ATP 250,516 205 $,Terre (ext.)
08/03/2018,"BNP Paribas Open, Indian Wells",Masters 1000,7 972 535 $,Dur (ext.)
21/03/2018,"Miami Open presented by Itaú, Miami",Masters 1000,7 972 535 $,Dur (ext.)
09/04/2018,"Fayez Sarofim & Co. US Men’s Clay Court Championship, Houston",ATP 250,557 050 $,Terre (ext.)
09/04/2018,"Grand Prix Hassan II, Marrakech",ATP 250,501 345 €,Terre (ext.)
15/04/2018,"Rolex Monte-Carlo Masters, Monte-Carlo",Masters 1000,4 872 105 €,Terre (ext.)
23/04/2018,"Barcelona Open BancSabadell, Barcelone",ATP 500,2 510 900 €,Terre (ext.)
23/04/2018,"Gazprom Hungarian Open, Budapest",ATP 250,501 345 €,Terre (ext.)
30/04/2018,"Millennium Estoril Open, Estoril",ATP 250,501 345 €,Terre (ext.)
30/04/2018,"TEB BNP Paribas Istanbul Open, Istanbul",ATP 250,426 145 €,Terre (ext.)
30/04/2018,"BMW Open by FWU, Munich",ATP 250,501 345 €,Terre (ext.)
06/05/2018,"Mutua Madrid Open, Madrid",Masters 1000,6 200 860 €,Terre (ext.)
13/05/2018,"Internazionali BNL d'Italia, Rome",Masters 1000,4 872 105 €,Terre (ext.)
20/05/2018,"Banque Eric Sturdza Geneva Open, Genève",ATP 250,501 345 €,Terre (ext.)
20/05/2018,"Open Parc Auvergne-Rhône-Alpes, Lyon",ATP 250,501 345 €,Terre (ext.)
27/05/2018,"Roland-Garros, Paris",G. Chelem,NC €,Terre (ext.)
11/06/2018,"Ricoh Open, Bois-le-Duc",ATP 250,612 755 €,Gazon (ext.)
11/06/2018,"MercedesCup, Stuttgart",ATP 250,656 015 €,Gazon (ext.)
18/06/2018,"Gerry Weber Open, Halle",ATP 500,1 983 595 €,Gazon (ext.)
18/06/2018,"The Queen's Club Championships, Londres",ATP 500,1 983 595 €,Gazon (ext.)
24/06/2018,"Antalya Open, Antalya",ATP 250,426 145 €,Gazon (ext.)
25/06/2018,"International Eastbourne, Eastbourne",ATP 250,661 085 €,Gazon (ext.)
02/07/2018,"The Championships, Wimbledon, Wimbledon",G. Chelem,NC £,Gazon (ext.)
16/07/2018,"SkiStar Swedish Open, Båstad",ATP 250,501 345 €,Terre (ext.)
16/07/2018,"Dell Technologies Hall of Fame Open, Newport",ATP 250,557 050 $,Gazon (ext.)
16/07/2018,"Plava Laguna Croatia Open, Umag",ATP 250,501 345 €,Terre (ext.)
23/07/2018,"German Tennis Championships, Hambourg",ATP 500,1 619 935 €,Terre (ext.)
23/07/2018,"BB&T Atlanta Open, Atlanta",ATP 250,668 460 $,Dur (ext.)
23/07/2018,"J. Safra Sarasin Swiss Open, Gstaad",ATP 250,501 345 €,Terre (ext.)
30/07/2018,"Citi Open, Washington D.C.",ATP 500,1 890 165 $,Dur (ext.)
30/07/2018,"Generali Open, Kitzbühel",ATP 250,501 345 €,Terre (ext.)
30/07/2018,"Abierto Mexicano de Tenis Mifel presentado por Cinemex, Cabo San Lucas",ATP 250,715 455 $,Dur (ext.)
06/08/2018,"Rogers Cup presented by National Bank, Toronto",Masters 1000,5 315 025 $,Dur (ext.)
12/08/2018,"Western & Southern Open, Cincinnati",Masters 1000,5 669 360 $,Dur (ext.)
19/08/2018,"Winston-Salem Open, Winston-Salem",ATP 250,691 415 $,Dur (ext.)
27/08/2018,"US Open, Flushing Meadows",G. Chelem,NC $,Dur (ext.)
17/09/2018,"Moselle Open, Metz",ATP 250,501 345 €,Dur (int.)
17/09/2018,"St. Petersburg Open, Saint-Pétersbourg",ATP 250,1 084 450 $,Dur (int.)
24/09/2018,"Chengdu Open, Chengdu",ATP 250,1 070 040 $,Dur (ext.)
24/09/2018,"Shenzhen Open, Shenzhen",ATP 250,733 655 $,Dur (ext.)
01/10/2018,"China Open, Pékin",ATP 500,3 401 860 $,Dur (ext.)
01/10/2018,"Rakuten Japan Open Tennis Championships, Tokyo",ATP 500,1 781 930 $,Dur (ext.)
07/10/2018,"Shanghai Rolex Masters, Shanghai",Masters 1000,7 086 700 $,Dur (ext.)
15/10/2018,"European Open, Anvers",ATP 250,612 755 €,Dur (int.)
15/10/2018,"VTB Kremlin Cup, Moscou",ATP 250,912 680 $,Dur (int.)
15/10/2018,"Intrum Stockholm Open, Stockholm",ATP 250,612 755 €,Dur (int.)
22/10/2018,"Swiss Indoors Basel, Bâle",ATP 500,1 984 420 €,Dur (int.)
22/10/2018,"Erste Bank Open 500, Vienne",ATP 500,2 198 250 €,Dur (int.)
29/10/2018,"Rolex Paris Masters, Paris",Masters 1000,4 872 105 €,Dur (int.)
05/11/2018,"Next Gen ATP Finals, Milan",Next Gen Finals,1 275 000 $,Dur (int.)
11/11/2018,"Nitto ATP Finals, Londres",Masters,8 500 000 $,Dur (int.)
