05/10/2015,"China Open, Pékin",ATP 500,2 700 510 $,Dur (ext.)
05/10/2015,"Rakuten Japan Open Tennis Championships, Tokyo",ATP 500,1 263 045 $,Dur (ext.)
12/10/2015,"Shanghai Rolex Masters, Shanghai",Masters 1000,4 783 320 $,Dur (ext.)
19/10/2015,"Erste Bank Open, Vienne",ATP 500,1 745 040 €,Dur (int.)
19/10/2015,"Kremlin Cup by Bank of Moscow, Moscou",ATP 250,698 325 $,Dur (int.)
19/10/2015,"If Stockholm Open, Stockholm",ATP 250,537 050 €,Dur (int.)
26/10/2015,"Swiss Indoors Basel, Bâle",ATP 500,1 575 295 €,Dur (int.)
26/10/2015,"Valencia Open, Valence",ATP 250,537 050 €,Dur (int.)
02/11/2015,"BNP Paribas Masters, Paris",Masters 1000,3 288 530 €,Dur (int.)
15/11/2015,"Barclays ATP World Tour Finals, Londres",Masters,7 000 000 $,Dur (int.)
