15/06/2008,"Ordina Open, Bois-le-Duc",Int' Series,349 000 €,Gazon (ext.)
16/06/2008,"The Slazenger Open, Nottingham",Int' Series,349 000 €,Gazon (ext.)
23/06/2008,"The Championships, Wimbledon",G. Chelem,5 257 000 £,Gazon (ext.)
07/07/2008,"Catella Swedish Open, Båstad",Int' Series,305 000 €,Terre (ext.)
07/07/2008,"Allianz Suisse Open, Gstaad",Int' Series,368 000 €,Terre (ext.)
07/07/2008,"Campbell’s Hall of Fame Tennis Championships, Newport",Int' Series,360 000 $,Gazon (ext.)
07/07/2008,"MercedesCup, Stuttgart",Series Gold,547 000 €,Terre (ext.)
14/07/2008,"Dutch Open Tennis, Amersfoort",Int' Series,305 000 €,Terre (ext.)
14/07/2008,"Indianapolis Tennis Championships, Indianapolis",Int' Series,500 000 $,Dur (ext.)
14/07/2008,"Austrian Open, Kitzbühel",Series Gold,550 000 €,Terre (ext.)
14/07/2008,"Studena Croatia Open, Umag",Int' Series,305 000 €,Terre (ext.)
21/07/2008,"Rogers Cup, Toronto",Masters Series,2 365 000 $,Dur (ext.)
28/07/2008,"Western & Southern Financial Group Masters, Cincinnati",Masters Series,2 365 000 $,Dur (ext.)
04/08/2008,"Countrywide Classic, Los Angeles",Int' Series,450 000 $,Dur (ext.)
10/08/2008,"Legg Mason Tennis Classic, Washington",Int' Series,483 000 $,Dur (ext.)
11/08/2008,"Jeux olympiques, Pékin",J. Olympiques,NC $,Dur (ext.)
17/08/2008,"Pilot Pen Tennis, New Haven",Int' Series,683 000 $,Dur (ext.)
25/08/2008,"US Open, Flushing Meadows",G. Chelem,9 350 000 $,Dur (ext.)
08/09/2008,"BCR Open Romania, Bucarest",Int' Series,349 000 €,Terre (ext.)
22/09/2008,"Thailand Open, Bangkok",Int' Series,551 000 $,Dur (int.)
22/09/2008,"China Open, Pékin",Int' Series,499 000 $,Dur (ext.)
29/09/2008,"Open de Moselle, Metz",Int' Series,349 000 €,Dur (int.)
29/09/2008,"AIG Japan Open Tennis Championships, Tokyo",Series Gold,769 000 $,Dur (ext.)
06/10/2008,"Kremlin Cup, Moscou",Int' Series,1 024 000 $,Dur (int.)
06/10/2008,"If Stockholm Open, Stockholm",Int' Series,692 000 €,Dur (int.)
06/10/2008,"Bank Austria Tennis Trophy, Vienne",Series Gold,653 000 €,Dur (int.)
12/10/2008,"Mutua Madrileña Masters Madrid, Madrid",Masters Series,2 057 000 €,Dur (int.)
20/10/2008,"Davidoff Swiss Indoors Basel, Bâle",Int' Series,870 000 €,Dur (int.)
20/10/2008,"Grand Prix de tennis de Lyon, Lyon",Int' Series,692 000 €,Moquette (int.)
20/10/2008,"St. Petersburg Open, Saint-Pétersbourg",Int' Series,1 024 000 $,Dur (int.)
26/10/2008,"BNP Paribas Masters, Paris",Masters Series,2 057 000 €,Dur (int.)
09/11/2008,"Tennis Masters Cup, Shanghai",Masters,3 800 000 $,Dur (int.)
