01/08/2016,"BB&T Atlanta Open, Atlanta",ATP 250,618 030 $,Dur (ext.)
06/08/2016,"2016 Summer Olympic Tennis Event, Rio de Janeiro",J. Olympiques,NC $,Dur (ext.)
08/08/2016,"Abierto Mexicano Los Cabos, Cabo San Lucas",ATP 250,721 030 $,Dur (ext.)
14/08/2016,"Western & Southern Open, Cincinnati",Masters 1000,4 362 385 $,Dur (ext.)
21/08/2016,"Winston-Salem Open, Winston-Salem",ATP 250,639 255 $,Dur (ext.)
29/08/2016,"US Open, Flushing Meadows",G. Chelem,23 151 700 $,Dur (ext.)
19/09/2016,"Moselle Open, Metz",ATP 250,463 520 €,Dur (int.)
19/09/2016,"St. Petersburg Open, Saint-Pétersbourg",ATP 250,923 550 $,Dur (int.)
26/09/2016,"Chengdu Open, Chengdu",ATP 250,840 915 $,Dur (ext.)
26/09/2016,"Shenzhen Open, Shenzhen",ATP 250,641 305 $,Dur (ext.)
03/10/2016,"China Open, Pékin",ATP 500,2 916 550 $,Dur (ext.)
03/10/2016,"Rakuten Japan Open Tennis Championships, Tokyo",ATP 500,1 368 605 $,Dur (ext.)
10/10/2016,"Shanghai Rolex Masters, Shanghai",Masters 1000,5 452 985 $,Dur (ext.)
17/10/2016,"European Open, Anvers",ATP 250,566 525 €,Dur (int.)
17/10/2016,"VTB Kremlin Cup, Moscou",ATP 250,717 250 $,Dur (int.)
17/10/2016,"If Stockholm Open, Stockholm",ATP 250,566 525 €,Dur (int.)
24/10/2016,"Swiss Indoors Basel, Bâle",ATP 500,1 701 320 €,Dur (int.)
24/10/2016,"Erste Bank Open, Vienne",ATP 500,1 884 645 €,Dur (int.)
31/10/2016,"BNP Paribas Masters, Paris",Masters 1000,3 748 925 €,Dur (int.)
13/11/2016,"Barclays ATP World Tour Finals, Londres",Masters,7 000 000 $,Dur (int.)
