31/12/2001,"AAPT Championships, Adélaïde",Int' Series,332 000 $,Dur (ext.)
31/12/2001,"Tata Open, Chennai",Int' Series,375 000 $,Dur (ext.)
31/12/2001,"Qatar ExxonMobil Open, Doha",Int' Series,975 000 $,Dur (ext.)
07/01/2002,"Heineken Open, Auckland",Int' Series,332 000 $,Dur (ext.)
07/01/2002,"Adidas International, Sydney",Int' Series,356 000 $,Dur (ext.)
14/01/2002,"Australian Open, Melbourne",G. Chelem,3 927 210 $,Dur (ext.)
28/01/2002,"Milan Indoor, Milan",Int' Series,356 000 $,Moquette (int.)
11/02/2002,"Copenhagen Open, Copenhague",Int' Series,356 000 $,Dur (int.)
11/02/2002,"Open 13, Marseille",Int' Series,451 000 $,Dur (int.)
11/02/2002,"BellSouth Open by Rosen, Viña del Mar",Int' Series,356 000 $,Terre (ext.)
18/02/2002,"Copa AT&T, Buenos Aires",Int' Series,400 000 $,Terre (ext.)
18/02/2002,"Kroger St. Jude, Memphis",Series Gold,700 000 $,Dur (int.)
18/02/2002,"ABN AMRO World Tennis Tournament, Rotterdam",Series Gold,713 000 $,Dur (int.)
25/02/2002,"Abierto Mexicano Pegaso, Acapulco",Series Gold,700 000 $,Terre (ext.)
25/02/2002,"The Dubai Tennis Championships, Dubaï",Series Gold,900 000 $,Dur (ext.)
25/02/2002,"Siebel Open, San José",Int' Series,375 000 $,Dur (int.)
04/03/2002,"International Tennis Championships Delray Beach, Delray Beach",Int' Series,375 000 $,Dur (ext.)
04/03/2002,"Franklin Templeton Tennis Classic, Scottsdale",Int' Series,375 000 $,Dur (ext.)
11/03/2002,"Pacific Life Open, Indian Wells",Masters Series,2 450 000 $,Dur (ext.)
18/03/2002,"NASDAQ-100 Open, Miami",Masters Series,3 075 000 $,Dur (ext.)
08/04/2002,"Grand-Prix Hassan II, Casablanca",Int' Series,356 000 $,Terre (ext.)
08/04/2002,"Estoril Open, Estoril",Int' Series,595 000 $,Terre (ext.)
15/04/2002,"Tennis Masters Series - Monte-Carlo, Monte-Carlo",Masters Series,2 328 000 $,Terre (ext.)
22/04/2002,"Open Seat Godó, Barcelone",Series Gold,955 000 $,Terre (ext.)
22/04/2002,"US Men's Clay Court Championship, Houston",Int' Series,375 000 $,Terre (ext.)
29/04/2002,"Mallorca Open, Palma de Majorque",Int' Series,356 000 $,Terre (ext.)
29/04/2002,"BMW Open, Munich",Int' Series,356 000 $,Terre (ext.)
06/05/2002,"Tennis Masters Roma, Rome",Masters Series,2 328 000 $,Terre (ext.)
13/05/2002,"Tennis Masters Hamburg, Hambourg",Masters Series,2 328 000 $,Terre (ext.)
20/05/2002,"International Raiffeisen Grand Prix, Sankt Pölten",Int' Series,356 000 $,Terre (ext.)
27/05/2002,"Roland-Garros, Paris",G. Chelem,5 268 536 $,Terre (ext.)
10/06/2002,"Gerry Weber Open, Halle (Westf.)",Int' Series,736 000 $,Gazon (ext.)
10/06/2002,"The Stella Artois Championships, Londres",Int' Series,736 000 $,Gazon (ext.)
17/06/2002,"The Samsung Open, Nottingham",Int' Series,356 000 $,Gazon (ext.)
17/06/2002,"Ordina Open, Bois-le-Duc",Int' Series,356 000 $,Gazon (ext.)
24/06/2002,"The Championships, Wimbledon",G. Chelem,6 061 152 $,Gazon (ext.)
08/07/2002,"Swedish Open, Båstad",Int' Series,356 000 $,Terre (ext.)
08/07/2002,"Allianz Suisse Open, Gstaad",Int' Series,575 000 $,Terre (ext.)
08/07/2002,"Miller Lite Hall of Fame Championships, Newport (RI)",Int' Series,375 000 $,Gazon (ext.)
15/07/2002,"Energis Open, Amersfoort",Int' Series,356 000 $,Terre (ext.)
15/07/2002,"Mercedes Cup, Stuttgart",Int' Series,475 000 $,Terre (ext.)
15/07/2002,"Croatia Open, Umag",Int' Series,356 000 $,Terre (ext.)
22/07/2002,"Generali Open, Kitzbühel",Series Gold,855 000 $,Terre (ext.)
22/07/2002,"Mercedes-Benz Cup, Los Angeles",Int' Series,375 000 $,Dur (ext.)
22/07/2002,"Idea Prokom Open, Sopot",Int' Series,356 000 $,Terre (ext.)
29/07/2002,"Tennis Masters Series Toronto, Toronto",Masters Series,2 450 000 $,Dur (ext.)
05/08/2002,"Western & Southern Financial Group Masters, Cincinnati",Masters Series,2 450 000 $,Dur (ext.)
12/08/2002,"RCA Championships, Indianapolis",Series Gold,700 000 $,Dur (ext.)
12/08/2002,"Legg Mason Tennis Classic, Washington",Series Gold,700 000 $,Dur (ext.)
19/08/2002,"TD Waterhouse Hamlet Cup, Long Island",Int' Series,455 000 $,Dur (ext.)
26/08/2002,"US Open, Flushing Meadows",G. Chelem,6 883 000 $,Dur (ext.)
09/09/2002,"Open Romania, Bucarest",Int' Series,356 000 $,Terre (ext.)
09/09/2002,"Brasil Open, Costa do Sauípe",Int' Series,546 000 $,Dur (ext.)
09/09/2002,"President's Cup, Tachkent",Int' Series,525 000 $,Dur (ext.)
23/09/2002,"Salem Open, Hong Kong",Int' Series,375 000 $,Dur (ext.)
23/09/2002,"Campionati Internazionali di Sicilia, Palerme",Int' Series,356 000 $,Terre (ext.)
30/09/2002,"Kremlin Cup, Moscou",Int' Series,975 000 $,Moquette (int.)
30/09/2002,"AIG Japan Open Tennis Championships, Tokyo",Series Gold,700 000 $,Dur (ext.)
07/10/2002,"Grand Prix de tennis de Lyon, Lyon",Int' Series,736 000 $,Moquette (int.)
07/10/2002,"CA Tennis Trophy, Vienne",Series Gold,765 000 $,Dur (int.)
14/10/2002,"Tennis Masters Madrid, Madrid",Masters Series,2 328 000 $,Dur (int.)
21/10/2002,"Davidoff Swiss Indoors Basel, Bâle",Int' Series,975 000 $,Moquette (int.)
21/10/2002,"St. Petersburg Open, Saint-Pétersbourg",Int' Series,975 000 $,Dur (int.)
