01/01/2012,"Brisbane International, Brisbane",ATP 250,"486,000 $",Dur (ext.)
02/01/2012,"Aircel Chennai Open, Chennai",ATP 250,"450,000 $",Dur (ext.)
02/01/2012,"Qatar ExxonMobil Open, Doha",ATP 250,1 110 250 $,Dur (ext.)
09/01/2012,"Apia International, Sydney",ATP 250,"486,000 $",Dur (ext.)
09/01/2012,"Heineken Open, Auckland",ATP 250,"450,000 $",Dur (ext.)
16/01/2012,"Australian Open, Melbourne",G. Chelem,11 806 550 AU$,Dur (ext.)
30/01/2012,"Open Sud de France, Montpellier",ATP 250,"450,000€",Dur (int.)
30/01/2012,"PBZ Zagreb Indoors, Zagreb",ATP 250,"450,000€",Dur (int.)
30/01/2012,"VTR Open, Viña del Mar",ATP 250,"450,000 $",Terre (ext.)
13/02/2012,"ABN AMRO World Tennis Tournament, Rotterdam",ATP 500,1 502 500 €,Dur (int.)
13/02/2012,"Brasil Open, São Paulo",ATP 250,"532,800 $",Terre (int.)
13/02/2012,"SAP Open, San José",ATP 250,"600,000 $",Dur (int.)
20/02/2012,"Open 13, Marseille",ATP 250,"600,000 $",Dur (int.)
20/02/2012,"Regions Morgan Keegan Championships, Memphis",ATP 500,1 281 500 $,Dur (int.)
20/02/2012,"Copa Claro, Buenos Aires",ATP 250,"553,100 $",Terre (ext.)
27/02/2012,"Dubai Duty Free Tennis Championships, Dubaï",ATP 500,2 313 975 $,Dur (ext.)
27/02/2012,"International Tennis Championships, Delray Beach",ATP 250,"500,000 $",Dur (ext.)
27/02/2012,"Abierto Mexicano Telcel, Acapulco",ATP 500,1 281 500 $,Terre (ext.)
08/03/2012,"BNP Paribas Open, Indian Wells",Masters 1000,5 549 969 $,Dur (ext.)
21/03/2012,"Sony Open Tennis, Miami",Masters 1000,4 828 050 $,Dur (ext.)
09/04/2012,"Grand Prix Hassan II, Casablanca",ATP 250,"450,000€",Terre (ext.)
09/04/2012,"U.S. Men's Clay Court Championships, Houston",ATP 250,"500,000 $",Terre (ext.)
15/04/2012,"Monte-Carlo Rolex Masters, Monte-Carlo",Masters 1000,2 227 500 €,Terre (ext.)
23/04/2012,"BRD Nastase Tiriac Trophy, Bucarest",ATP 250,"450,000€",Terre (ext.)
23/04/2012,"Open Banco Sabadell, Barcelone",ATP 500,2 072 500 €,Terre (ext.)
30/04/2012,"BMW Open by Atlanticlux, Munich",ATP 250,"450,000€",Terre (ext.)
30/04/2012,"Serbia Open, Belgrade",ATP 250,"418,700€",Terre (ext.)
30/04/2012,"Estoril Open, Estoril",ATP 250,"450,000€",Terre (ext.)
06/05/2012,"Mutua Madrid Open, Madrid",Masters 1000,3 973 695 €,Terre (ext.)
13/05/2012,"Internazionali BNL d'Italia, Rome",Masters 1000,2 950 475 €,Terre (ext.)
20/05/2012,"Open de Nice Côte d'Azur, Nice",ATP 250,"450,000€",Terre (ext.)
27/05/2012,"Roland-Garros, Paris",G. Chelem,8 487 000 €,Terre (ext.)
11/06/2012,"Gerry Weber Open, Halle (Westf.)",ATP 250,"750,000€",Gazon (ext.)
11/06/2012,"AEGON Championships, Londres",ATP 250,"711,550€",Gazon (ext.)
17/06/2012,"UNICEF Open, Bois-le-Duc",ATP 250,"450,000€",Gazon (ext.)
17/06/2012,"AEGON International, Eastbourne",ATP 250,"455,700€",Gazon (ext.)
25/06/2012,"The Championships, Wimbledon, Wimbledon",G. Chelem,7 285 200 £,Gazon (ext.)
09/07/2012,"Campbell's Hall of Fame Tennis Championships, Newport",ATP 250,"455,750 $",Gazon (ext.)
09/07/2012,"Mercedes Cup, Stuttgart",ATP 250,"410,175€",Terre (ext.)
09/07/2012,"SkiStar Swedish Open, Båstad",ATP 250,"410,175€",Terre (ext.)
09/07/2012,"ATP Vegeta Croatia Open, Umag",ATP 250,"410,175€",Terre (ext.)
16/07/2012,"Bet-at-home Open – German Tennis Championships, Hambourg",ATP 500,1 015 000 €,Terre (ext.)
16/07/2012,"BB&T Atlanta Open, Atlanta",ATP 250,"546,900 $",Dur (ext.)
16/07/2012,"Crédit Agricole Suisse Open Gstaad, Gstaad",ATP 250,"410,175€",Terre (ext.)
23/07/2012,"Farmers Classic, Los Angeles",ATP 250,"638,050 $",Dur (ext.)
22/07/2012,"Bet-at-home.com Cup, Kitzbühel",ATP 250,"410,175€",Terre (ext.)
28/07/2012,"2012 Summer Olympic Tennis Event, Londres",J. Olympiques,NC $,Gazon (ext.)
30/07/2012,"Citi Open, Washington",ATP 500,1 286 260 $,Dur (ext.)
06/08/2012,"Coupe Rogers, Toronto",Masters 1000,3 218 700 $,Dur (ext.)
13/08/2012,"Western & Southern Open, Cincinnati",Masters 1000,3 433 280 $,Dur (ext.)
19/08/2012,"Winston-Salem Open, Winston-Salem",ATP 250,"625,000 $",Dur (ext.)
27/08/2012,"US Open, Flushing Meadows",G. Chelem,11 777 000 $,Dur (ext.)
17/09/2012,"Moselle Open, Metz",ATP 250,"450,000€",Dur (int.)
17/09/2012,"St. Petersburg Open, St. Petersburg",ATP 250,"468,350 $",Dur (int.)
24/09/2012,"PTT Thailand Open, Bangkok",ATP 250,"608,500 $",Dur (int.)
24/09/2012,"Malaysian Open, Kuala Lumpur",ATP 250,"947,750 $",Dur (int.)
01/10/2012,"China Open, Pékin",ATP 500,3 441 500 $,Dur (ext.)
01/10/2012,"Rakuten Japan Open, Tokyo",ATP 500,1 407 065 $,Dur (ext.)
07/10/2012,"Shanghai Rolex Masters, Shanghai",Masters 1000,5 891 600 $,Dur (ext.)
15/10/2012,"If Stockholm Open, Stockholm",ATP 250,"550,000€",Dur (int.)
15/10/2012,"Kremlin Cup, Moscou",ATP 250,"742,150 $",Dur (int.)
15/10/2012,"Erste Bank Open, Vienne",ATP 250,"550,000€",Dur (int.)
22/10/2012,"Valencia Open 500, Valence",ATP 500,2 086 850 €,Dur (int.)
22/10/2012,"Swiss Indoors Basel, Bâle",ATP 500,1 934 300 €,Dur (int.)
29/10/2012,"BNP Paribas Masters, Paris",Masters 1000,2 950 475 €,Dur (int.)
05/11/2012,"Barclays ATP World Tour Finals, Londres",Masters,5 500 000 £,Dur (int.)
