04/01/2010,"Brisbane International, Brisbane",ATP 250,"372,500 $",Dur (ext.)
04/01/2010,"Aircel Chennai Open, Chennai",ATP 250,"398,250 $",Dur (ext.)
04/01/2010,"Qatar ExxonMobil Open, Doha",ATP 250,1 024 000 $,Dur (ext.)
11/01/2010,"Medibank International, Sydney",ATP 250,"372,500 $",Dur (ext.)
11/01/2010,"Heineken Open, Auckland",ATP 250,"355,500 $",Dur (ext.)
18/01/2010,"Australian Open, Melbourne",G. Chelem,11 048 640 AU$,Dur (ext.)
01/02/2010,"SA Tennis Open, Johannesburg",ATP 250,"442,500 $",Dur (ext.)
01/02/2010,"PBZ Zagreb Indoors, Zagreb",ATP 250,"398,250€",Dur (int.)
01/02/2010,"Movistar Open, Santiago",ATP 250,"398,250 $",Terre (ext.)
08/02/2010,"SAP Open, San José",ATP 250,"531,000 $",Dur (int.)
08/02/2010,"ABN AMRO World Tennis Tournament, Rotterdam",ATP 500,1 150 000 €,Dur (int.)
08/02/2010,"Brasil Open, Costa do Sauípe",ATP 250,"442,500 $",Terre (ext.)
15/02/2010,"Tournoi de tennis de Marseille, Marseille",ATP 250,"512,750€",Dur (int.)
15/02/2010,"Regions Morgan Keegan Championships, Memphis",ATP 500,1 100 000 $,Dur (int.)
15/02/2010,"Copa Telmex, Buenos Aires",ATP 250,"475,300 $",Terre (ext.)
22/02/2010,"The Barclays Dubai Tennis Championships, Dubaï",ATP 500,1 619 500 $,Dur (ext.)
22/02/2010,"Abierto Mexicano Telcel HSBC, Acapulco",ATP 500,"955,000 $",Terre (ext.)
22/02/2010,"International Tennis Championships, Delray Beach",ATP 250,"442,500 $",Dur (ext.)
08/03/2010,"BNP Paribas Open, Indian Wells",Masters 1000,3 645 000 $,Dur (ext.)
22/03/2010,"Sony Ericsson Open, Miami",Masters 1000,3 645 000 $,Dur (ext.)
05/04/2010,"Tournoi de tennis du Maroc, Casablanca",ATP 250,"398,250€",Terre (ext.)
05/04/2010,"U.S. Men's Clay Court Championships, Houston",ATP 250,"442,500 $",Terre (ext.)
